SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
16887,4/20/20,,Sweden,4/20/20 23:44,14777,1580,550
16888,4/20/20,,Switzerland,4/20/20 23:44,27944,1429,18600
16889,4/20/20,,Syria,4/20/20 23:44,39,3,5
16890,4/20/20,,Taiwan,4/20/20 23:44,422,6,203
16891,4/20/20,,Tanzania,4/20/20 23:44,254,10,11
16892,4/20/20,,Thailand,4/20/20 23:44,2792,47,1999
16893,4/20/20,,Timor-Leste,4/20/20 23:44,22,0,1
16894,4/20/20,,Togo,4/20/20 23:44,84,6,53
16895,4/20/20,,Trinidad and Tobago,4/20/20 23:44,114,8,22
16896,4/20/20,,Tunisia,4/20/20 23:44,884,38,148
16897,4/20/20,,Turkey,4/20/20 23:44,90980,2140,13430
16898,4/20/20,,UK,4/20/20 23:44,124743,16509,0
16899,4/20/20,,Uganda,4/20/20 23:44,56,0,38
16900,4/20/20,,Ukraine,4/20/20 23:44,5710,151,359
16901,4/20/20,,United Arab Emirates,4/20/20 23:44,7265,43,1360
16902,4/20/20,,Uruguay,4/20/20 23:44,535,10,313
16903,4/20/20,,Uzbekistan,4/20/20 23:44,1627,5,261
16904,4/20/20,,Venezuela,4/20/20 23:44,256,9,117
16905,4/20/20,,Vietnam,4/20/20 23:44,268,0,214
16906,4/20/20,,West Bank and Gaza,4/20/20 23:44,449,3,71
16907,4/20/20,,Western Sahara,4/20/20 23:44,6,0,0
16908,4/20/20,,Yemen,4/20/20 23:44,1,0,0
16909,4/20/20,,Zambia,4/20/20 23:44,65,3,35
16910,4/20/20,,Zimbabwe,4/20/20 23:44,25,3,2
16911,4/20/20,Alabama,US,4/20/20 23:44,5079,163,0
16912,4/20/20,Alaska,US,4/20/20 23:44,321,9,0
16913,4/20/20,Alberta,Canada,4/20/20 23:44,2908,59,0
16914,4/20/20,Anguilla,UK,4/20/20 23:44,3,0,1
16915,4/20/20,Anhui,Mainland China,4/20/20 23:44,991,6,984
16916,4/20/20,Arizona,US,4/20/20 23:44,5068,191,0
16917,4/20/20,Arkansas,US,4/20/20 23:44,1973,41,0
16918,4/20/20,Aruba,Netherlands,4/20/20 23:44,97,2,49
16919,4/20/20,Australian Capital Territory,Australia,4/20/20 23:44,103,3,88
16920,4/20/20,Beijing,Mainland China,4/20/20 23:44,593,8,514
16921,4/20/20,Bermuda,UK,4/20/20 23:44,86,5,37
16922,4/20/20,"Bonaire, Sint Eustatius and Saba",Netherlands,4/20/20 23:44,5,0,0
16923,4/20/20,British Columbia,Canada,4/20/20 23:44,1647,82,0
16924,4/20/20,British Virgin Islands,UK,4/20/20 23:44,5,1,3
16925,4/20/20,California,US,4/20/20 23:44,33686,1225,0
16926,4/20/20,Cayman Islands,UK,4/20/20 23:44,66,1,7
16927,4/20/20,Channel Islands,UK,4/20/20 23:44,488,24,73
16928,4/20/20,Chongqing,Mainland China,4/20/20 23:44,579,6,570
16929,4/20/20,Colorado,US,4/20/20 23:44,9730,420,0
16930,4/20/20,Connecticut,US,4/20/20 23:44,19815,1331,0
16931,4/20/20,Curacao,Netherlands,4/20/20 23:44,14,1,11
16932,4/20/20,Delaware,US,4/20/20 23:44,2745,72,0
16933,4/20/20,Diamond Princess cruise ship,US,4/20/20 23:44,49,0,0
16934,4/20/20,District of Columbia,US,4/20/20 23:44,2927,105,0
16935,4/20/20,Falkland Islands (Malvinas),UK,4/20/20 23:44,11,0,3
16936,4/20/20,Faroe Islands,Denmark,4/20/20 23:44,185,0,176
16937,4/20/20,Florida,US,4/20/20 23:44,27059,822,0
16938,4/20/20,French Guiana,France,4/20/20 23:44,97,1,69
16939,4/20/20,French Polynesia,France,4/20/20 23:44,56,0,19
16940,4/20/20,Fujian,Mainland China,4/20/20 23:44,355,1,339
16941,4/20/20,Gansu,Mainland China,4/20/20 23:44,139,2,137
16942,4/20/20,Georgia,US,4/20/20 23:44,19407,775,0
16943,4/20/20,Gibraltar,UK,4/20/20 23:44,132,0,120
16944,4/20/20,Grand Princess,Canada,4/20/20 23:44,13,0,0
16945,4/20/20,Grand Princess,US,4/20/20 23:44,103,0,0
16946,4/20/20,Greenland,Denmark,4/20/20 23:44,11,0,11
16947,4/20/20,Guadeloupe,France,4/20/20 23:44,148,8,73
16948,4/20/20,Guam,US,4/20/20 23:44,136,5,0
16949,4/20/20,Guangdong,Mainland China,4/20/20 23:44,1581,8,1494
16950,4/20/20,Guangxi,Mainland China,4/20/20 23:44,254,2,252
16951,4/20/20,Guizhou,Mainland China,4/20/20 23:44,147,2,145
16952,4/20/20,Hainan,Mainland China,4/20/20 23:44,168,6,162
16953,4/20/20,Hawaii,US,4/20/20 23:44,584,10,0
16954,4/20/20,Hebei,Mainland China,4/20/20 23:44,328,6,317
16955,4/20/20,Heilongjiang,Mainland China,4/20/20 23:44,905,13,472
16956,4/20/20,Henan,Mainland China,4/20/20 23:44,1276,22,1254
16957,4/20/20,Hong Kong,Hong Kong,4/20/20 23:44,1025,4,630
16958,4/20/20,Hubei,Mainland China,4/20/20 23:44,68128,4512,63511
16959,4/20/20,Hunan,Mainland China,4/20/20 23:44,1019,4,1015
16960,4/20/20,Idaho,US,4/20/20 23:44,1672,45,0
16961,4/20/20,Illinois,US,4/20/20 23:44,31513,1349,0
16962,4/20/20,Indiana,US,4/20/20 23:44,11688,577,0
16963,4/20/20,Inner Mongolia,Mainland China,4/20/20 23:44,194,1,104
16964,4/20/20,Iowa,US,4/20/20 23:44,3159,79,0
16965,4/20/20,Isle of Man,UK,4/20/20 23:44,300,9,200
16966,4/20/20,Jiangsu,Mainland China,4/20/20 23:44,653,0,643
16967,4/20/20,Jiangxi,Mainland China,4/20/20 23:44,937,1,936
16968,4/20/20,Jilin,Mainland China,4/20/20 23:44,104,1,97
16969,4/20/20,Kansas,US,4/20/20 23:44,2048,102,0
16970,4/20/20,Kentucky,US,4/20/20 23:44,3050,154,0
16971,4/20/20,Liaoning,Mainland China,4/20/20 23:44,146,2,143
16972,4/20/20,Louisiana,US,4/20/20 23:44,24523,1328,0
16973,4/20/20,Macau,Macau,4/20/20 23:44,45,0,22
16974,4/20/20,Maine,US,4/20/20 23:44,875,35,0
16975,4/20/20,Manitoba,Canada,4/20/20 23:44,254,6,0
16976,4/20/20,Martinique,France,4/20/20 23:44,163,12,73
16977,4/20/20,Maryland,US,4/20/20 23:44,13684,582,0
16978,4/20/20,Massachusetts,US,4/20/20 23:44,38077,1706,0
16979,4/20/20,Mayotte,France,4/20/20 23:44,271,4,117
16980,4/20/20,Michigan,US,4/20/20 23:44,32000,2468,0
16981,4/20/20,Minnesota,US,4/20/20 23:44,2470,143,0
16982,4/20/20,Mississippi,US,4/20/20 23:44,4512,169,0
16983,4/20/20,Missouri,US,4/20/20 23:44,5890,200,0
16984,4/20/20,Montana,US,4/20/20 23:44,433,10,0
16985,4/20/20,Montserrat,UK,4/20/20 23:44,11,0,2
16986,4/20/20,Nebraska,US,4/20/20 23:44,1648,33,0
16987,4/20/20,Nevada,US,4/20/20 23:44,3830,159,0
16988,4/20/20,New Brunswick,Canada,4/20/20 23:44,118,0,0
16989,4/20/20,New Caledonia,France,4/20/20 23:44,18,0,15
16990,4/20/20,New Hampshire,US,4/20/20 23:44,1447,42,0
16991,4/20/20,New Jersey,US,4/20/20 23:44,88722,4496,0
16992,4/20/20,New Mexico,US,4/20/20 23:44,1971,58,0
16993,4/20/20,New South Wales,Australia,4/20/20 23:44,2926,26,1379
16994,4/20/20,New York,US,4/20/20 23:44,253060,18611,0
16995,4/20/20,Newfoundland and Labrador,Canada,4/20/20 23:44,257,3,0
16996,4/20/20,Ningxia,Mainland China,4/20/20 23:44,75,0,75
16997,4/20/20,North Carolina,US,4/20/20 23:44,6895,218,0
16998,4/20/20,North Dakota,US,4/20/20 23:44,627,9,0
16999,4/20/20,Northern Mariana Islands,US,4/20/20 23:44,14,2,0
17000,4/20/20,Northern Territory,Australia,4/20/20 23:44,28,0,9
17001,4/20/20,Northwest Territories,Canada,4/20/20 23:44,5,0,0
17002,4/20/20,Nova Scotia,Canada,4/20/20 23:44,721,9,0
17003,4/20/20,Ohio,US,4/20/20 23:44,12919,509,0
17004,4/20/20,Oklahoma,US,4/20/20 23:44,2680,143,0
17005,4/20/20,Ontario,Canada,4/20/20 23:44,12063,624,0
17006,4/20/20,Oregon,US,4/20/20 23:44,1957,75,0
17007,4/20/20,Pennsylvania,US,4/20/20 23:44,33914,1348,0
17008,4/20/20,Prince Edward Island,Canada,4/20/20 23:44,26,0,0
17009,4/20/20,Puerto Rico,US,4/20/20 23:44,1252,63,0
17010,4/20/20,Qinghai,Mainland China,4/20/20 23:44,18,0,18
17011,4/20/20,Quebec,Canada,4/20/20 23:44,19319,939,0
17012,4/20/20,Queensland,Australia,4/20/20 23:44,1015,6,738
17013,4/20/20,Recovered,Canada,4/20/20 23:44,0,0,12543
17014,4/20/20,Recovered,US,4/20/20 23:44,0,0,72329
17015,4/20/20,Reunion,France,4/20/20 23:44,408,0,237
17016,4/20/20,Rhode Island,US,4/20/20 23:44,5090,155,0
17017,4/20/20,Saint Barthelemy,France,4/20/20 23:44,6,0,5
17018,4/20/20,Saint Pierre and Miquelon,France,4/20/20 23:44,1,0,0
17019,4/20/20,Saskatchewan,Canada,4/20/20 23:44,316,4,0
17020,4/20/20,Shaanxi,Mainland China,4/20/20 23:44,256,3,252
17021,4/20/20,Shandong,Mainland China,4/20/20 23:44,787,7,765
17022,4/20/20,Shanghai,Mainland China,4/20/20 23:44,638,7,530
17023,4/20/20,Shanxi,Mainland China,4/20/20 23:44,197,0,135
17024,4/20/20,Sichuan,Mainland China,4/20/20 23:44,561,3,554
17025,4/20/20,Sint Maarten,Netherlands,4/20/20 23:44,67,10,12
17026,4/20/20,South Australia,Australia,4/20/20 23:44,435,4,331
17027,4/20/20,South Carolina,US,4/20/20 23:44,4446,123,0
17028,4/20/20,South Dakota,US,4/20/20 23:44,1685,7,0
17029,4/20/20,St Martin,France,4/20/20 23:44,37,2,19
17030,4/20/20,Tasmania,Australia,4/20/20 23:44,180,7,67
17031,4/20/20,Tennessee,US,4/20/20 23:44,7238,152,0
17032,4/20/20,Texas,US,4/20/20 23:44,19751,507,0
17033,4/20/20,Tianjin,Mainland China,4/20/20 23:44,189,3,174
17034,4/20/20,Tibet,Mainland China,4/20/20 23:44,1,0,1
17035,4/20/20,Turks and Caicos Islands,UK,4/20/20 23:44,11,1,0
17036,4/20/20,Utah,US,4/20/20 23:44,3213,28,0
17037,4/20/20,Vermont,US,4/20/20 23:44,816,38,0
17038,4/20/20,Victoria,Australia,4/20/20 23:44,1319,14,1172
17039,4/20/20,Virgin Islands,US,4/20/20 23:44,53,3,0
17040,4/20/20,Virginia,US,4/20/20 23:44,8990,300,0
17041,4/20/20,Washington,US,4/20/20 23:44,12114,643,0
17042,4/20/20,West Virginia,US,4/20/20 23:44,902,24,0
17043,4/20/20,Western Australia,Australia,4/20/20 23:44,541,7,340
17044,4/20/20,Wisconsin,US,4/20/20 23:44,4499,230,0
17045,4/20/20,Wyoming,US,4/20/20 23:44,317,2,0
17046,4/20/20,Xinjiang,Mainland China,4/20/20 23:44,76,3,73
17047,4/20/20,Yukon,Canada,4/20/20 23:44,11,0,0
17048,4/20/20,Yunnan,Mainland China,4/20/20 23:44,184,2,178
17049,4/20/20,Zhejiang,Mainland China,4/20/20 23:44,1268,1,1249
17050,4/21/20,,Afghanistan,4/21/20 23:39,1092,36,150
17051,4/21/20,,Albania,4/21/20 23:39,609,26,345
17052,4/21/20,,Algeria,4/21/20 23:39,2811,392,1152
17053,4/21/20,,Andorra,4/21/20 23:39,717,37,282
17054,4/21/20,,Angola,4/21/20 23:39,24,2,6
17055,4/21/20,,Antigua and Barbuda,4/21/20 23:39,23,3,7
17056,4/21/20,,Argentina,4/21/20 23:39,3031,147,840
17057,4/21/20,,Armenia,4/21/20 23:39,1401,24,609
17058,4/21/20,,Austria,4/21/20 23:39,14873,491,10971
17059,4/21/20,,Azerbaijan,4/21/20 23:39,1480,20,865
17060,4/21/20,,Bahamas,4/21/20 23:39,65,9,12
17061,4/21/20,,Bahrain,4/21/20 23:39,1973,7,784
17062,4/21/20,,Bangladesh,4/21/20 23:39,3382,110,87
17063,4/21/20,,Barbados,4/21/20 23:39,75,5,25
17064,4/21/20,,Belarus,4/21/20 23:39,6723,55,577
17065,4/21/20,,Belgium,4/21/20 23:39,40956,5998,9002
17066,4/21/20,,Belize,4/21/20 23:39,18,2,2
17067,4/21/20,,Benin,4/21/20 23:39,54,1,27
17068,4/21/20,,Bhutan,4/21/20 23:39,6,0,2
17069,4/21/20,,Bolivia,4/21/20 23:39,598,34,37
17070,4/21/20,,Bosnia and Herzegovina,4/21/20 23:39,1342,51,437
17071,4/21/20,,Botswana,4/21/20 23:39,20,1,0
17072,4/21/20,,Brazil,4/21/20 23:39,43079,2741,22991
17073,4/21/20,,Brunei,4/21/20 23:39,138,1,116
17074,4/21/20,,Bulgaria,4/21/20 23:39,975,45,170
17075,4/21/20,,Burkina Faso,4/21/20 23:39,600,38,362
17076,4/21/20,,Burma,4/21/20 23:39,121,5,7
17077,4/21/20,,Burundi,4/21/20 23:39,5,1,4
17078,4/21/20,,Cabo Verde,4/21/20 23:39,68,1,1
17079,4/21/20,,Cambodia,4/21/20 23:39,122,0,110
17080,4/21/20,,Cameroon,4/21/20 23:39,1163,43,329
17081,4/21/20,,Central African Republic,4/21/20 23:39,14,0,10
17082,4/21/20,,Chad,4/21/20 23:39,33,0,8
17083,4/21/20,,Chile,4/21/20 23:39,10832,147,4969
17084,4/21/20,,Colombia,4/21/20 23:39,4149,196,804
17085,4/21/20,,Congo (Brazzaville),4/21/20 23:39,165,6,16
17086,4/21/20,,Congo (Kinshasa),4/21/20 23:39,350,25,35
17087,4/21/20,,Costa Rica,4/21/20 23:39,669,6,150
17088,4/21/20,,Croatia,4/21/20 23:39,1908,48,801
17089,4/21/20,,Cuba,4/21/20 23:39,1137,38,309
17090,4/21/20,,Cyprus,4/21/20 23:39,784,12,98
17091,4/21/20,,Czech Republic,4/21/20 23:39,7033,201,1753
17092,4/21/20,,Denmark,4/21/20 23:39,7695,370,4700
17093,4/21/20,,Diamond Princess,4/21/20 23:39,712,13,644
17094,4/21/20,,Djibouti,4/21/20 23:39,945,2,112
17095,4/21/20,,Dominica,4/21/20 23:39,16,0,8
17096,4/21/20,,Dominican Republic,4/21/20 23:39,5044,245,463
17097,4/21/20,,Ecuador,4/21/20 23:39,10398,520,1207
17098,4/21/20,,Egypt,4/21/20 23:39,3490,264,870
17099,4/21/20,,El Salvador,4/21/20 23:39,225,7,48
17100,4/21/20,,Equatorial Guinea,4/21/20 23:39,83,0,7
17101,4/21/20,,Eritrea,4/21/20 23:39,39,0,6
17102,4/21/20,,Estonia,4/21/20 23:39,1552,43,169
17103,4/21/20,,Eswatini,4/21/20 23:39,31,1,8
17104,4/21/20,,Ethiopia,4/21/20 23:39,114,3,16
17105,4/21/20,,Fiji,4/21/20 23:39,18,0,3
17106,4/21/20,,Finland,4/21/20 23:39,4014,141,2000
17107,4/21/20,,France,4/21/20 23:39,158050,20796,39181
17108,4/21/20,,Gabon,4/21/20 23:39,156,1,16
17109,4/21/20,,Gambia,4/21/20 23:39,10,1,2
17110,4/21/20,,Georgia,4/21/20 23:39,408,4,97
17111,4/21/20,,Germany,4/21/20 23:39,148291,5033,95200
17112,4/21/20,,Ghana,4/21/20 23:39,1042,9,99
17113,4/21/20,,Greece,4/21/20 23:39,2401,121,577
17114,4/21/20,,Grenada,4/21/20 23:39,14,0,6
17115,4/21/20,,Guatemala,4/21/20 23:39,294,7,24
17116,4/21/20,,Guinea,4/21/20 23:39,688,6,127
17117,4/21/20,,Guinea-Bissau,4/21/20 23:39,50,0,3
17118,4/21/20,,Guyana,4/21/20 23:39,66,7,9
17119,4/21/20,,Haiti,4/21/20 23:39,57,3,0
17120,4/21/20,,Holy See,4/21/20 23:39,9,0,2
17121,4/21/20,,Honduras,4/21/20 23:39,494,46,29
17122,4/21/20,,Hungary,4/21/20 23:39,2098,213,287
17123,4/21/20,,Iceland,4/21/20 23:39,1778,10,1417
17124,4/21/20,,India,4/21/20 23:39,20080,645,3975
17125,4/21/20,,Indonesia,4/21/20 23:39,7135,616,842
17126,4/21/20,,Iran,4/21/20 23:39,84802,5297,60965
17127,4/21/20,,Iraq,4/21/20 23:39,1602,83,1096
17128,4/21/20,,Ireland,4/21/20 23:39,16040,730,9233
17129,4/21/20,,Israel,4/21/20 23:39,13942,184,4507
17130,4/21/20,,Italy,4/21/20 23:39,183957,24648,51600
17131,4/21/20,,Ivory Coast,4/21/20 23:39,916,13,303
17132,4/21/20,,Jamaica,4/21/20 23:39,223,6,27
17133,4/21/20,,Japan,4/21/20 23:39,11135,263,1239
17134,4/21/20,,Jordan,4/21/20 23:39,428,7,297
17135,4/21/20,,Kazakhstan,4/21/20 23:39,1995,19,489
17136,4/21/20,,Kenya,4/21/20 23:39,296,14,74
17137,4/21/20,,Kosovo,4/21/20 23:39,510,12,93
17138,4/21/20,,Kuwait,4/21/20 23:39,2080,11,412
17139,4/21/20,,Kyrgyzstan,4/21/20 23:39,590,7,216
17140,4/21/20,,Laos,4/21/20 23:39,19,0,2
17141,4/21/20,,Latvia,4/21/20 23:39,748,9,133
17142,4/21/20,,Lebanon,4/21/20 23:39,677,21,108
17143,4/21/20,,Liberia,4/21/20 23:39,101,8,7
17144,4/21/20,,Libya,4/21/20 23:39,51,1,15
17145,4/21/20,,Liechtenstein,4/21/20 23:39,81,1,55
17146,4/21/20,,Lithuania,4/21/20 23:39,1350,38,298
17147,4/21/20,,Luxembourg,4/21/20 23:39,3618,78,670
17148,4/21/20,,MS Zaandam,4/21/20 23:39,9,2,0
17149,4/21/20,,Madagascar,4/21/20 23:39,121,0,44
17150,4/21/20,,Malawi,4/21/20 23:39,18,2,3
17151,4/21/20,,Malaysia,4/21/20 23:39,5482,92,3349
17152,4/21/20,,Maldives,4/21/20 23:39,83,0,16
17153,4/21/20,,Mali,4/21/20 23:39,258,14,57
17154,4/21/20,,Malta,4/21/20 23:39,443,3,150
17155,4/21/20,,Mauritania,4/21/20 23:39,7,1,6
17156,4/21/20,,Mauritius,4/21/20 23:39,328,9,243
17157,4/21/20,,Mexico,4/21/20 23:39,8772,712,2627
17158,4/21/20,,Moldova,4/21/20 23:39,2614,72,505
17159,4/21/20,,Monaco,4/21/20 23:39,94,3,26
17160,4/21/20,,Mongolia,4/21/20 23:39,34,0,8
17161,4/21/20,,Montenegro,4/21/20 23:39,313,5,101
17162,4/21/20,,Morocco,4/21/20 23:39,3209,145,393
17163,4/21/20,,Mozambique,4/21/20 23:39,39,0,8
17164,4/21/20,,Namibia,4/21/20 23:39,16,0,6
17165,4/21/20,,Nepal,4/21/20 23:39,43,0,4
17166,4/21/20,,Netherlands,4/21/20 23:39,34134,3916,0
17167,4/21/20,,New Zealand,4/21/20 23:39,1445,13,1006
17168,4/21/20,,Nicaragua,4/21/20 23:39,10,2,7
17169,4/21/20,,Niger,4/21/20 23:39,657,20,127
17170,4/21/20,,Nigeria,4/21/20 23:39,665,22,188
17171,4/21/20,,North Macedonia,4/21/20 23:39,1231,55,224
17172,4/21/20,,Norway,4/21/20 23:39,7191,182,32
17173,4/21/20,,Oman,4/21/20 23:39,1508,8,238
17174,4/21/20,,Pakistan,4/21/20 23:39,9565,201,2073
17175,4/21/20,,Panama,4/21/20 23:39,4658,136,204
17176,4/21/20,,Papua New Guinea,4/21/20 23:39,7,0,0
17177,4/21/20,,Paraguay,4/21/20 23:39,208,8,53
17178,4/21/20,,Peru,4/21/20 23:39,17837,484,6982
17179,4/21/20,,Philippines,4/21/20 23:39,6599,437,654
17180,4/21/20,,Poland,4/21/20 23:39,9856,401,1297
17181,4/21/20,,Portugal,4/21/20 23:39,21379,762,917
17182,4/21/20,,Qatar,4/21/20 23:39,6533,9,614
17183,4/21/20,,Romania,4/21/20 23:39,9242,498,2153
17184,4/21/20,,Russia,4/21/20 23:39,52763,456,3873
17185,4/21/20,,Rwanda,4/21/20 23:39,150,0,84
17186,4/21/20,,Saint Kitts and Nevis,4/21/20 23:39,15,0,0
17187,4/21/20,,Saint Lucia,4/21/20 23:39,15,0,13
17188,4/21/20,,Saint Vincent and the Grenadines,4/21/20 23:39,12,0,2
17189,4/21/20,,San Marino,4/21/20 23:39,476,40,62
17190,4/21/20,,Sao Tome and Principe,4/21/20 23:39,4,0,0
17191,4/21/20,,Saudi Arabia,4/21/20 23:39,11631,109,1640
17192,4/21/20,,Senegal,4/21/20 23:39,412,5,242
17193,4/21/20,,Serbia,4/21/20 23:39,6630,125,870
17194,4/21/20,,Seychelles,4/21/20 23:39,11,0,5
17195,4/21/20,,Sierra Leone,4/21/20 23:39,50,0,6
17196,4/21/20,,Singapore,4/21/20 23:39,9125,11,839
17197,4/21/20,,Slovakia,4/21/20 23:39,1199,14,258
17198,4/21/20,,Slovenia,4/21/20 23:39,1344,77,197
17199,4/21/20,,Somalia,4/21/20 23:39,286,8,4
17200,4/21/20,,South Africa,4/21/20 23:39,3465,58,1055
17201,4/21/20,,South Korea,4/21/20 23:39,10683,237,8213
17202,4/21/20,,South Sudan,4/21/20 23:39,4,0,0
17203,4/21/20,,Spain,4/21/20 23:39,204178,21282,82514
17204,4/21/20,,Sri Lanka,4/21/20 23:39,310,7,102
17205,4/21/20,,Sudan,4/21/20 23:39,107,12,8
17206,4/21/20,,Suriname,4/21/20 23:39,10,1,6
17207,4/21/20,,Sweden,4/21/20 23:39,15322,1765,550
17208,4/21/20,,Switzerland,4/21/20 23:39,28063,1478,19400
17209,4/21/20,,Syria,4/21/20 23:39,42,3,6
17210,4/21/20,,Taiwan,4/21/20 23:39,425,6,217
17211,4/21/20,,Tanzania,4/21/20 23:39,254,10,11
17212,4/21/20,,Thailand,4/21/20 23:39,2811,48,2108
17213,4/21/20,,Timor-Leste,4/21/20 23:39,23,0,1
17214,4/21/20,,Togo,4/21/20 23:39,86,6,56
17215,4/21/20,,Trinidad and Tobago,4/21/20 23:39,115,8,28
17216,4/21/20,,Tunisia,4/21/20 23:39,884,38,148
17217,4/21/20,,Turkey,4/21/20 23:39,95591,2259,14918
17218,4/21/20,,UK,4/21/20 23:39,129044,17337,0
17219,4/21/20,,Uganda,4/21/20 23:39,61,0,38
17220,4/21/20,,Ukraine,4/21/20 23:39,6125,161,367
17221,4/21/20,,United Arab Emirates,4/21/20 23:39,7755,46,1443
17222,4/21/20,,Uruguay,4/21/20 23:39,535,11,313
17223,4/21/20,,Uzbekistan,4/21/20 23:39,1678,6,357
17224,4/21/20,,Venezuela,4/21/20 23:39,285,10,117
17225,4/21/20,,Vietnam,4/21/20 23:39,268,0,216
17226,4/21/20,,West Bank and Gaza,4/21/20 23:39,466,4,71
17227,4/21/20,,Western Sahara,4/21/20 23:39,6,0,0
17228,4/21/20,,Yemen,4/21/20 23:39,1,0,0
17229,4/21/20,,Zambia,4/21/20 23:39,70,3,35
17230,4/21/20,,Zimbabwe,4/21/20 23:39,28,3,2
17231,4/21/20,Alabama,US,4/21/20 23:39,5317,183,0
17232,4/21/20,Alaska,US,4/21/20 23:39,329,9,0
17233,4/21/20,Alberta,Canada,4/21/20 23:39,3095,61,0
17234,4/21/20,Anguilla,UK,4/21/20 23:39,3,0,1
17235,4/21/20,Anhui,Mainland China,4/21/20 23:39,991,6,984
17236,4/21/20,Arizona,US,4/21/20 23:39,5256,208,0
17237,4/21/20,Arkansas,US,4/21/20 23:39,1990,42,0
17238,4/21/20,Aruba,Netherlands,4/21/20 23:39,97,2,51
17239,4/21/20,Australian Capital Territory,Australia,4/21/20 23:39,103,3,88
17240,4/21/20,Beijing,Mainland China,4/21/20 23:39,593,8,516
17241,4/21/20,Bermuda,UK,4/21/20 23:39,86,5,37
17242,4/21/20,"Bonaire, Sint Eustatius and Saba",Netherlands,4/21/20 23:39,5,0,0
17243,4/21/20,British Columbia,Canada,4/21/20 23:39,1724,87,0
17244,4/21/20,British Virgin Islands,UK,4/21/20 23:39,5,1,3
17245,4/21/20,California,US,4/21/20 23:39,35465,1282,0
17246,4/21/20,Cayman Islands,UK,4/21/20 23:39,66,1,7
17247,4/21/20,Channel Islands,UK,4/21/20 23:39,496,24,256
17248,4/21/20,Chongqing,Mainland China,4/21/20 23:39,579,6,570
17249,4/21/20,Colorado,US,4/21/20 23:39,10473,483,0
17250,4/21/20,Connecticut,US,4/21/20 23:39,20360,1423,0
17251,4/21/20,Curacao,Netherlands,4/21/20 23:39,14,1,11
17252,4/21/20,Delaware,US,4/21/20 23:39,2931,82,0
17253,4/21/20,Diamond Princess cruise ship,US,4/21/20 23:39,49,0,0
17254,4/21/20,District of Columbia,US,4/21/20 23:39,3098,112,0
17255,4/21/20,Falkland Islands (Malvinas),UK,4/21/20 23:39,11,0,3
17256,4/21/20,Faroe Islands,Denmark,4/21/20 23:39,185,0,178
17257,4/21/20,Florida,US,4/21/20 23:39,27869,867,0
17258,4/21/20,French Guiana,France,4/21/20 23:39,97,1,76
17259,4/21/20,French Polynesia,France,4/21/20 23:39,56,0,19
17260,4/21/20,Fujian,Mainland China,4/21/20 23:39,355,1,341
17261,4/21/20,Gansu,Mainland China,4/21/20 23:39,139,2,137
17262,4/21/20,Georgia,US,4/21/20 23:39,19881,798,0
17263,4/21/20,Gibraltar,UK,4/21/20 23:39,132,0,120
17264,4/21/20,Grand Princess,Canada,4/21/20 23:39,13,0,0
17265,4/21/20,Grand Princess,US,4/21/20 23:39,103,0,0
17266,4/21/20,Greenland,Denmark,4/21/20 23:39,11,0,11
17267,4/21/20,Guadeloupe,France,4/21/20 23:39,148,12,73
17268,4/21/20,Guam,US,4/21/20 23:39,136,5,0
17269,4/21/20,Guangdong,Mainland China,4/21/20 23:39,1582,8,1501
17270,4/21/20,Guangxi,Mainland China,4/21/20 23:39,254,2,252
17271,4/21/20,Guizhou,Mainland China,4/21/20 23:39,147,2,145
17272,4/21/20,Hainan,Mainland China,4/21/20 23:39,168,6,162
17273,4/21/20,Hawaii,US,4/21/20 23:39,586,10,0
17274,4/21/20,Hebei,Mainland China,4/21/20 23:39,328,6,317
17275,4/21/20,Heilongjiang,Mainland China,4/21/20 23:39,913,13,475
17276,4/21/20,Henan,Mainland China,4/21/20 23:39,1276,22,1254
17277,4/21/20,Hong Kong,Hong Kong,4/21/20 23:39,1029,4,650
17278,4/21/20,Hubei,Mainland China,4/21/20 23:39,68128,4512,63514
17279,4/21/20,Hunan,Mainland China,4/21/20 23:39,1019,4,1015
17280,4/21/20,Idaho,US,4/21/20 23:39,1736,48,0
17281,4/21/20,Illinois,US,4/21/20 23:39,33059,1468,0
17282,4/21/20,Indiana,US,4/21/20 23:39,12097,635,0
17283,4/21/20,Inner Mongolia,Mainland China,4/21/20 23:39,194,1,108
17284,4/21/20,Iowa,US,4/21/20 23:39,3641,83,0
17285,4/21/20,Isle of Man,UK,4/21/20 23:39,307,9,209
17286,4/21/20,Jiangsu,Mainland China,4/21/20 23:39,653,0,644
17287,4/21/20,Jiangxi,Mainland China,4/21/20 23:39,937,1,936
17288,4/21/20,Jilin,Mainland China,4/21/20 23:39,106,1,97
17289,4/21/20,Kansas,US,4/21/20 23:39,2164,109,0
17290,4/21/20,Kentucky,US,4/21/20 23:39,3204,171,0
17291,4/21/20,Liaoning,Mainland China,4/21/20 23:39,146,2,143
17292,4/21/20,Louisiana,US,4/21/20 23:39,24854,1405,0
17293,4/21/20,Macau,Macau,4/21/20 23:39,45,0,24
17294,4/21/20,Maine,US,4/21/20 23:39,888,36,0
17295,4/21/20,Manitoba,Canada,4/21/20 23:39,255,6,0
17296,4/21/20,Martinique,France,4/21/20 23:39,163,14,73
